id,code,exception,tax_classification
__export__.l10n_br_fiscal_ncm_16810_54ee1179,4013.90.00,1,
__export__.l10n_br_fiscal_ncm_16811_f4337abf,4014.10.00,,l10n_br_fiscal.tax_classification_200030
__export__.l10n_br_fiscal_ncm_16812_7dd3cde6,4014.90.10,,
__export__.l10n_br_fiscal_ncm_16813_e7c675f6,4014.90.90,,
__export__.l10n_br_fiscal_ncm_16814_98e611cd,4015.12.00,,l10n_br_fiscal.tax_classification_200030
__export__.l10n_br_fiscal_ncm_16815_d626d6cc,4015.19.00,,l10n_br_fiscal.tax_classification_200030
__export__.l10n_br_fiscal_ncm_16816_527bfcaf,4015.19.00,1,l10n_br_fiscal.tax_classification_200030
__export__.l10n_br_fiscal_ncm_16817_0b355521,4015.90.00,,
__export__.l10n_br_fiscal_ncm_16818_2c755a9f,4015.90.00,1,
__export__.l10n_br_fiscal_ncm_16819_4ff1eb79,4016.10.10,,
__export__.l10n_br_fiscal_ncm_16820_08e4b378,4016.10.90,,
__export__.l10n_br_fiscal_ncm_16821_782004d7,4016.91.00,,
__export__.l10n_br_fiscal_ncm_16822_b3bbc342,4016.91.00,1,
__export__.l10n_br_fiscal_ncm_16823_1b56483b,4016.91.00,2,
__export__.l10n_br_fiscal_ncm_16824_85b4a2fe,4016.92.00,,
__export__.l10n_br_fiscal_ncm_16825_7509fc37,4016.93.00,,
__export__.l10n_br_fiscal_ncm_16826_d1ce17c3,4016.94.00,,
__export__.l10n_br_fiscal_ncm_16827_c9049d40,4016.95.10,,
__export__.l10n_br_fiscal_ncm_16828_fba1641f,4016.95.90,,
__export__.l10n_br_fiscal_ncm_16829_4fd4b9eb,4016.99.10,,
__export__.l10n_br_fiscal_ncm_16830_9fb0c6a3,4016.99.90,,
__export__.l10n_br_fiscal_ncm_16831_490dd594,4016.99.90,1,
__export__.l10n_br_fiscal_ncm_16832_5c3dc9b0,4016.99.90,2,
__export__.l10n_br_fiscal_ncm_16833_7f2d2e4f,4016.99.90,3,
__export__.l10n_br_fiscal_ncm_16834_cf694ddd,4017.00.00,,
__export__.l10n_br_fiscal_ncm_16835_10b7ea1b,4017.00.00,1,
__export__.l10n_br_fiscal_ncm_16836_7b5ce541,4017.00.00,2,
__export__.l10n_br_fiscal_ncm_16837_2f08e62c,4017.00.00,3,
__export__.l10n_br_fiscal_ncm_16838_b9e2224a,4101.20.00,,
__export__.l10n_br_fiscal_ncm_16839_b13a06f1,4101.50.10,,
__export__.l10n_br_fiscal_ncm_16840_df5eb9e9,4101.50.20,,
__export__.l10n_br_fiscal_ncm_16841_8655ea29,4101.50.30,,
__export__.l10n_br_fiscal_ncm_16842_5e8fe4b1,4101.90.10,,
__export__.l10n_br_fiscal_ncm_16843_8895a751,4101.90.20,,
__export__.l10n_br_fiscal_ncm_16844_acd0aa5b,4101.90.30,,
__export__.l10n_br_fiscal_ncm_16845_3dac0f6d,4102.10.00,,
__export__.l10n_br_fiscal_ncm_16846_f2b7c825,4102.21.00,,
__export__.l10n_br_fiscal_ncm_16847_e5da4456,4102.29.00,,
__export__.l10n_br_fiscal_ncm_16848_cc7f3a5f,4103.20.00,,
__export__.l10n_br_fiscal_ncm_16849_af6804f1,4103.30.00,,
__export__.l10n_br_fiscal_ncm_16850_6d1b5e60,4103.90.00,,
__export__.l10n_br_fiscal_ncm_16851_91f08850,4104.11.11,,
__export__.l10n_br_fiscal_ncm_16852_941f7b33,4104.11.12,,
__export__.l10n_br_fiscal_ncm_16853_1073efa3,4104.11.13,,
__export__.l10n_br_fiscal_ncm_16854_b4ab168d,4104.11.14,,
__export__.l10n_br_fiscal_ncm_16855_9cacb394,4104.11.19,,
__export__.l10n_br_fiscal_ncm_16856_3646f21f,4104.11.21,,
__export__.l10n_br_fiscal_ncm_16857_7354c29c,4104.11.22,,
__export__.l10n_br_fiscal_ncm_16858_8ec446e9,4104.11.23,,
__export__.l10n_br_fiscal_ncm_16859_4dea3aa0,4104.11.24,,
__export__.l10n_br_fiscal_ncm_16860_7c1cae3e,4104.11.29,,
__export__.l10n_br_fiscal_ncm_16861_82e4ce8c,4104.19.10,,
__export__.l10n_br_fiscal_ncm_16862_be2ed37e,4104.19.20,,
__export__.l10n_br_fiscal_ncm_16863_cc83a86a,4104.19.30,,
__export__.l10n_br_fiscal_ncm_16864_9763089a,4104.19.40,,
__export__.l10n_br_fiscal_ncm_16865_7107545f,4104.19.90,,
__export__.l10n_br_fiscal_ncm_16866_f5065327,4104.41.10,,
__export__.l10n_br_fiscal_ncm_16867_fb96a9a3,4104.41.20,,
__export__.l10n_br_fiscal_ncm_16868_4618c581,4104.41.30,,
__export__.l10n_br_fiscal_ncm_16869_00405008,4104.41.90,,
__export__.l10n_br_fiscal_ncm_16870_6bcb63fa,4104.49.10,,
__export__.l10n_br_fiscal_ncm_16871_eaf91930,4104.49.20,,
__export__.l10n_br_fiscal_ncm_16872_cbfe7928,4104.49.90,,
__export__.l10n_br_fiscal_ncm_16873_ebbbffe5,4105.10.10,,
__export__.l10n_br_fiscal_ncm_16874_7f2a9a19,4105.10.21,,
__export__.l10n_br_fiscal_ncm_16875_caf53590,4105.10.29,,
__export__.l10n_br_fiscal_ncm_16876_08b5b964,4105.10.90,,
__export__.l10n_br_fiscal_ncm_16877_cc8a8ba3,4105.30.00,,
__export__.l10n_br_fiscal_ncm_16878_545ebcf8,4106.21.10,,
__export__.l10n_br_fiscal_ncm_16879_15a72df1,4106.21.21,,
__export__.l10n_br_fiscal_ncm_16880_a4703297,4106.21.29,,
__export__.l10n_br_fiscal_ncm_16881_e93ae0fd,4106.21.90,,
__export__.l10n_br_fiscal_ncm_16882_c5eda045,4106.22.00,,
__export__.l10n_br_fiscal_ncm_16883_4bcb96a8,4106.31.10,,
__export__.l10n_br_fiscal_ncm_16884_6386c1f0,4106.31.90,,
__export__.l10n_br_fiscal_ncm_16885_6a1bbe06,4106.32.00,,
__export__.l10n_br_fiscal_ncm_16886_2849e62c,4106.40.00,,
__export__.l10n_br_fiscal_ncm_16887_ec75df7f,4106.91.00,,
__export__.l10n_br_fiscal_ncm_16888_44981382,4106.92.00,,
__export__.l10n_br_fiscal_ncm_16889_f411dba6,4107.11.10,,
__export__.l10n_br_fiscal_ncm_16890_a44ffd77,4107.11.20,,
__export__.l10n_br_fiscal_ncm_16891_f58b32be,4107.11.90,,
__export__.l10n_br_fiscal_ncm_16892_d5a93ba1,4107.12.10,,
__export__.l10n_br_fiscal_ncm_16893_f4d5ec5d,4107.12.20,,
__export__.l10n_br_fiscal_ncm_16894_3b0c038d,4107.12.90,,
__export__.l10n_br_fiscal_ncm_16895_f5453018,4107.19.10,,
__export__.l10n_br_fiscal_ncm_16896_cdc27827,4107.19.20,,
__export__.l10n_br_fiscal_ncm_16897_e94dceee,4107.19.90,,
__export__.l10n_br_fiscal_ncm_16898_c70de3e3,4107.91.10,,
__export__.l10n_br_fiscal_ncm_16899_189c0138,4107.91.90,,
__export__.l10n_br_fiscal_ncm_16900_131e3952,4107.92.10,,
__export__.l10n_br_fiscal_ncm_16901_9e3ab40d,4107.92.90,,
__export__.l10n_br_fiscal_ncm_16902_83f61476,4107.99.10,,
__export__.l10n_br_fiscal_ncm_16903_e9905e67,4107.99.90,,
__export__.l10n_br_fiscal_ncm_16904_b6e0ee19,4112.00.00,,
__export__.l10n_br_fiscal_ncm_16905_3fa62314,4113.10.10,,
__export__.l10n_br_fiscal_ncm_16906_993726a4,4113.10.90,,
__export__.l10n_br_fiscal_ncm_16907_5dce8d3c,4113.20.00,,
__export__.l10n_br_fiscal_ncm_16908_db0233f5,4113.30.00,,
__export__.l10n_br_fiscal_ncm_16909_92d460ea,4113.90.00,,
__export__.l10n_br_fiscal_ncm_16910_6fb33c04,4114.10.00,,
__export__.l10n_br_fiscal_ncm_16911_217c3f9d,4114.20.10,,
__export__.l10n_br_fiscal_ncm_16912_0067a45e,4114.20.20,,
__export__.l10n_br_fiscal_ncm_16913_436ada8b,4115.10.00,,
__export__.l10n_br_fiscal_ncm_16914_aab3f4a5,4115.20.00,,
__export__.l10n_br_fiscal_ncm_16915_f934cfe1,4201.00.10,,
__export__.l10n_br_fiscal_ncm_16916_e93a8768,4201.00.90,,
__export__.l10n_br_fiscal_ncm_16917_f4643acc,4202.11.00,,
__export__.l10n_br_fiscal_ncm_16918_bd59937d,4202.12.10,,
__export__.l10n_br_fiscal_ncm_16919_11b71931,4202.12.20,,
__export__.l10n_br_fiscal_ncm_16920_f405e989,4202.19.00,,
__export__.l10n_br_fiscal_ncm_16921_d0207b23,4202.21.00,,
__export__.l10n_br_fiscal_ncm_16922_deb22d8a,4202.22.10,,
__export__.l10n_br_fiscal_ncm_16923_8851d215,4202.22.20,,
__export__.l10n_br_fiscal_ncm_16924_ac776f46,4202.29.00,,
__export__.l10n_br_fiscal_ncm_16925_a928df68,4202.31.00,,
__export__.l10n_br_fiscal_ncm_16926_de2a9d85,4202.32.00,,
__export__.l10n_br_fiscal_ncm_16927_e9002c91,4202.39.00,,
__export__.l10n_br_fiscal_ncm_16928_530991ab,4202.91.00,,
__export__.l10n_br_fiscal_ncm_16929_02282b2f,4202.92.00,,
__export__.l10n_br_fiscal_ncm_16930_cb8d3469,4202.99.00,,
__export__.l10n_br_fiscal_ncm_16931_7ba1fca8,4203.10.00,,
__export__.l10n_br_fiscal_ncm_16932_e99f3402,4203.21.00,,
__export__.l10n_br_fiscal_ncm_16933_3f31fd8d,4203.29.00,,
__export__.l10n_br_fiscal_ncm_16934_78fe8c89,4203.29.00,1,
__export__.l10n_br_fiscal_ncm_16935_f23125bc,4203.30.00,,
__export__.l10n_br_fiscal_ncm_16936_362aada1,4203.40.00,,
__export__.l10n_br_fiscal_ncm_16937_48732d3c,4205.00.00,,
__export__.l10n_br_fiscal_ncm_16938_10f62803,4206.00.00,,
__export__.l10n_br_fiscal_ncm_16939_fc6a3cec,4301.10.00,,
__export__.l10n_br_fiscal_ncm_16940_8f54bb3d,4301.30.00,,
__export__.l10n_br_fiscal_ncm_16941_ed09fca9,4301.60.00,,
__export__.l10n_br_fiscal_ncm_16942_cdfc8648,4301.80.00,,
__export__.l10n_br_fiscal_ncm_16943_bd91881b,4301.90.00,,
__export__.l10n_br_fiscal_ncm_16944_8c128d34,4302.11.00,,
__export__.l10n_br_fiscal_ncm_16945_3ade7fe3,4302.19.10,,
__export__.l10n_br_fiscal_ncm_16946_6254cfdb,4302.19.90,,
__export__.l10n_br_fiscal_ncm_16947_6a9a1c1e,4302.20.00,,
__export__.l10n_br_fiscal_ncm_16948_31ef1365,4302.20.00,1,
__export__.l10n_br_fiscal_ncm_16949_88ca2789,4302.20.00,2,
__export__.l10n_br_fiscal_ncm_16951_f4797069,4302.30.00,1,
__export__.l10n_br_fiscal_ncm_16952_40ed0456,4302.30.00,2,
__export__.l10n_br_fiscal_ncm_16950_4866b975,4302.30.00,,
__export__.l10n_br_fiscal_ncm_16953_11fb9174,4303.10.00,,
__export__.l10n_br_fiscal_ncm_16954_0fff4a91,4303.10.00,1,
__export__.l10n_br_fiscal_ncm_16956_26b067f2,4303.90.00,1,
__export__.l10n_br_fiscal_ncm_16955_7fc0c9b1,4303.90.00,,
__export__.l10n_br_fiscal_ncm_16957_c3800187,4304.00.00,,
__export__.l10n_br_fiscal_ncm_16958_91bf2a41,4401.11.00,,
__export__.l10n_br_fiscal_ncm_16959_86fd4b9c,4401.12.00,,
__export__.l10n_br_fiscal_ncm_16960_24ae5ca1,4401.21.00,,
__export__.l10n_br_fiscal_ncm_16961_4ede14af,4401.22.00,,
__export__.l10n_br_fiscal_ncm_16962_20bbf0a4,4401.31.00,,
__export__.l10n_br_fiscal_ncm_16963_9c85131f,4401.32.00,,
__export__.l10n_br_fiscal_ncm_16964_304c31d2,4401.39.00,,l10n_br_fiscal.tax_classification_200038
__export__.l10n_br_fiscal_ncm_16965_2ad561b0,4401.41.00,,l10n_br_fiscal.tax_classification_200038
__export__.l10n_br_fiscal_ncm_16966_b556eeb8,4401.49.00,,l10n_br_fiscal.tax_classification_200038
__export__.l10n_br_fiscal_ncm_16967_2d179338,4402.10.00,,
__export__.l10n_br_fiscal_ncm_16968_70e368e1,4402.20.00,,
__export__.l10n_br_fiscal_ncm_16969_7954070a,4402.90.00,,l10n_br_fiscal.tax_classification_200038
__export__.l10n_br_fiscal_ncm_16970_4a6d4d76,4403.11.00,,
__export__.l10n_br_fiscal_ncm_16971_2f7ac9a3,4403.11.00,1,
__export__.l10n_br_fiscal_ncm_16972_ca02dd81,4403.12.00,,
__export__.l10n_br_fiscal_ncm_16973_9e286231,4403.12.00,1,
__export__.l10n_br_fiscal_ncm_16974_a58767ff,4403.21.00,,
__export__.l10n_br_fiscal_ncm_16975_ad976cd2,4403.21.00,1,
__export__.l10n_br_fiscal_ncm_16976_7ad3401b,4403.22.00,,
__export__.l10n_br_fiscal_ncm_16977_ea02ce96,4403.22.00,1,
__export__.l10n_br_fiscal_ncm_16978_e333c474,4403.23.00,,
__export__.l10n_br_fiscal_ncm_16979_b7283781,4403.23.00,1,
__export__.l10n_br_fiscal_ncm_16980_57436a4a,4403.24.00,,
__export__.l10n_br_fiscal_ncm_16981_122d1ae1,4403.24.00,1,
__export__.l10n_br_fiscal_ncm_16982_e5479f69,4403.25.00,,
__export__.l10n_br_fiscal_ncm_16983_6ee8bb75,4403.25.00,1,
__export__.l10n_br_fiscal_ncm_16984_05bf5bbb,4403.26.00,,
__export__.l10n_br_fiscal_ncm_16985_e54b682b,4403.26.00,1,
__export__.l10n_br_fiscal_ncm_16986_5fcb83a7,4403.41.00,,
__export__.l10n_br_fiscal_ncm_16987_e614be49,4403.41.00,1,
__export__.l10n_br_fiscal_ncm_16988_71597839,4403.42.00,,
__export__.l10n_br_fiscal_ncm_16989_d6c5de3b,4403.42.00,1,
__export__.l10n_br_fiscal_ncm_16990_70f8adcc,4403.49.00,,
__export__.l10n_br_fiscal_ncm_16991_9f0c008c,4403.49.00,1,
__export__.l10n_br_fiscal_ncm_16992_a0dc425e,4403.91.00,,
__export__.l10n_br_fiscal_ncm_16993_c6e99753,4403.91.00,1,
__export__.l10n_br_fiscal_ncm_16994_125da822,4403.93.00,,
__export__.l10n_br_fiscal_ncm_16995_8cc150c2,4403.93.00,1,
__export__.l10n_br_fiscal_ncm_16996_d206b0dc,4403.94.00,,
__export__.l10n_br_fiscal_ncm_16997_d617055e,4403.94.00,1,
__export__.l10n_br_fiscal_ncm_16998_e6e324b8,4403.95.00,,
__export__.l10n_br_fiscal_ncm_16999_29699e01,4403.95.00,1,
__export__.l10n_br_fiscal_ncm_17000_d6813e02,4403.96.00,,
__export__.l10n_br_fiscal_ncm_17001_6bc0a42d,4403.96.00,1,
__export__.l10n_br_fiscal_ncm_17002_36a161d6,4403.97.00,,
__export__.l10n_br_fiscal_ncm_17003_7ab7c13e,4403.97.00,1,
__export__.l10n_br_fiscal_ncm_17004_c4eaeb8c,4403.98.00,,
__export__.l10n_br_fiscal_ncm_17005_ff72c9f1,4403.98.00,1,
__export__.l10n_br_fiscal_ncm_17006_62a59611,4403.99.00,,
__export__.l10n_br_fiscal_ncm_17007_e36bdd88,4403.99.00,1,
__export__.l10n_br_fiscal_ncm_17008_83aec53e,4404.10.00,,
__export__.l10n_br_fiscal_ncm_17009_c404ad81,4404.20.00,,
__export__.l10n_br_fiscal_ncm_17010_c178a674,4405.00.00,,
__export__.l10n_br_fiscal_ncm_17011_b2408924,4406.11.00,,
__export__.l10n_br_fiscal_ncm_17012_870d47fa,4406.12.00,,
__export__.l10n_br_fiscal_ncm_17013_f5ab7d90,4406.91.00,,
__export__.l10n_br_fiscal_ncm_17014_3212ffab,4406.92.00,,
__export__.l10n_br_fiscal_ncm_17015_cefb3776,4407.11.00,,
__export__.l10n_br_fiscal_ncm_17016_a2a69f1d,4407.12.00,,
__export__.l10n_br_fiscal_ncm_17017_c5bd48c5,4407.13.00,,
__export__.l10n_br_fiscal_ncm_17018_bfab7fdd,4407.14.00,,
__export__.l10n_br_fiscal_ncm_17019_b2af39cb,4407.19.00,,
__export__.l10n_br_fiscal_ncm_17020_a1b1350d,4407.21.00,,
__export__.l10n_br_fiscal_ncm_17021_598ebe8a,4407.22.00,,
__export__.l10n_br_fiscal_ncm_17022_0cd5949a,4407.23.00,,
__export__.l10n_br_fiscal_ncm_17023_605d97cc,4407.25.00,,
__export__.l10n_br_fiscal_ncm_17024_27c409b8,4407.26.00,,
__export__.l10n_br_fiscal_ncm_17025_184df257,4407.27.00,,
__export__.l10n_br_fiscal_ncm_17026_b8be77a7,4407.28.00,,
__export__.l10n_br_fiscal_ncm_17027_53fe52ec,4407.29.10,,
__export__.l10n_br_fiscal_ncm_17028_4157d1b2,4407.29.20,,
__export__.l10n_br_fiscal_ncm_17029_1160ba6b,4407.29.30,,
__export__.l10n_br_fiscal_ncm_17030_69b82794,4407.29.40,,
__export__.l10n_br_fiscal_ncm_17031_3729bf8d,4407.29.50,,
__export__.l10n_br_fiscal_ncm_17032_58d66f89,4407.29.60,,
__export__.l10n_br_fiscal_ncm_17033_2fcc036b,4407.29.70,,
__export__.l10n_br_fiscal_ncm_17034_707f0d76,4407.29.90,,
__export__.l10n_br_fiscal_ncm_17035_5bf0b4bb,4407.91.00,,
__export__.l10n_br_fiscal_ncm_17036_cb34e41e,4407.92.00,,
__export__.l10n_br_fiscal_ncm_17037_1f083ea9,4407.93.00,,
__export__.l10n_br_fiscal_ncm_17038_06f2a680,4407.94.00,,
__export__.l10n_br_fiscal_ncm_17039_90fa96da,4407.95.00,,
__export__.l10n_br_fiscal_ncm_17040_3efa40df,4407.96.00,,
__export__.l10n_br_fiscal_ncm_17041_ce4370d1,4407.97.00,,
__export__.l10n_br_fiscal_ncm_17042_b4ad2f86,4407.99.20,,
__export__.l10n_br_fiscal_ncm_17043_2c80242d,4407.99.30,,
__export__.l10n_br_fiscal_ncm_17044_04f8f0ac,4407.99.60,,
__export__.l10n_br_fiscal_ncm_17045_f1e8a937,4407.99.70,,
__export__.l10n_br_fiscal_ncm_17046_8f8258da,4407.99.90,,
__export__.l10n_br_fiscal_ncm_17047_3f6c4ed2,4408.10.10,,
__export__.l10n_br_fiscal_ncm_17048_d3d28005,4408.10.91,,
__export__.l10n_br_fiscal_ncm_17049_68fab6d1,4408.10.99,,
__export__.l10n_br_fiscal_ncm_17050_1c9ff3f4,4408.31.10,,
__export__.l10n_br_fiscal_ncm_17051_18f06819,4408.31.90,,
__export__.l10n_br_fiscal_ncm_17052_8afc57a6,4408.39.10,,
__export__.l10n_br_fiscal_ncm_17053_c092e804,4408.39.91,,
__export__.l10n_br_fiscal_ncm_17054_722a0088,4408.39.92,,
__export__.l10n_br_fiscal_ncm_17055_7d0df9ae,4408.39.99,,
__export__.l10n_br_fiscal_ncm_17056_a1f0bfca,4408.90.10,,
__export__.l10n_br_fiscal_ncm_17057_3523fabd,4408.90.90,,
__export__.l10n_br_fiscal_ncm_17058_5fb05c27,4409.10.00,,
__export__.l10n_br_fiscal_ncm_17059_a5fee464,4409.21.00,,
__export__.l10n_br_fiscal_ncm_17060_79488c09,4409.22.00,,
__export__.l10n_br_fiscal_ncm_17061_41230f97,4409.29.00,,
__export__.l10n_br_fiscal_ncm_17062_af79e0a3,4410.11.10,,
__export__.l10n_br_fiscal_ncm_17063_048230dc,4410.11.21,,
__export__.l10n_br_fiscal_ncm_17064_0d3f8d18,4410.11.29,,
__export__.l10n_br_fiscal_ncm_17065_63ebc550,4410.11.90,,
__export__.l10n_br_fiscal_ncm_17066_8a2acb6c,4410.12.10,,
__export__.l10n_br_fiscal_ncm_17067_ec580afd,4410.12.90,,
__export__.l10n_br_fiscal_ncm_17068_5386c4eb,4410.19.11,,
__export__.l10n_br_fiscal_ncm_17069_d462d544,4410.19.19,,
__export__.l10n_br_fiscal_ncm_17070_0d22a609,4410.19.91,,
__export__.l10n_br_fiscal_ncm_17071_ba3b8bb8,4410.19.92,,
__export__.l10n_br_fiscal_ncm_17072_8499265a,4410.19.99,,
__export__.l10n_br_fiscal_ncm_17073_ef84e835,4410.90.00,,
__export__.l10n_br_fiscal_ncm_17074_0ba8fa66,4411.12.10,,
__export__.l10n_br_fiscal_ncm_17075_bd7fcb7b,4411.12.90,,
__export__.l10n_br_fiscal_ncm_17076_1d59118f,4411.13.10,,
__export__.l10n_br_fiscal_ncm_17077_eca80bc2,4411.13.91,,
__export__.l10n_br_fiscal_ncm_17078_b15dabfb,4411.13.99,,
__export__.l10n_br_fiscal_ncm_17079_4e730276,4411.14.10,,
__export__.l10n_br_fiscal_ncm_17080_b5967520,4411.14.90,,
__export__.l10n_br_fiscal_ncm_17081_5ad23ddd,4411.92.10,,
__export__.l10n_br_fiscal_ncm_17082_d5e977c1,4411.92.90,,
__export__.l10n_br_fiscal_ncm_17083_202ea9cc,4411.93.10,,
__export__.l10n_br_fiscal_ncm_17084_095455fb,4411.93.90,,
__export__.l10n_br_fiscal_ncm_17085_bf23dd53,4411.94.10,,
__export__.l10n_br_fiscal_ncm_17086_45be149c,4411.94.90,,
__export__.l10n_br_fiscal_ncm_17087_b627cf7e,4412.10.00,,
__export__.l10n_br_fiscal_ncm_17088_7dfb9004,4412.31.00,,
__export__.l10n_br_fiscal_ncm_17089_86fd003d,4412.33.00,,
__export__.l10n_br_fiscal_ncm_17090_8b4686d5,4412.34.00,,
__export__.l10n_br_fiscal_ncm_17091_733b0102,4412.39.00,,
__export__.l10n_br_fiscal_ncm_17092_687022eb,4412.41.00,,
__export__.l10n_br_fiscal_ncm_17093_9b538fd2,4412.42.00,,
__export__.l10n_br_fiscal_ncm_17094_7df49b8c,4412.49.00,,
__export__.l10n_br_fiscal_ncm_17095_0a38f657,4412.51.00,,
__export__.l10n_br_fiscal_ncm_17096_d3e7affe,4412.52.00,,
__export__.l10n_br_fiscal_ncm_17097_46a40a9f,4412.59.00,,
__export__.l10n_br_fiscal_ncm_17098_97fe236d,4412.91.00,,
__export__.l10n_br_fiscal_ncm_17099_1092fa31,4412.92.00,,
__export__.l10n_br_fiscal_ncm_17100_ac6b53f7,4412.99.00,,
__export__.l10n_br_fiscal_ncm_17101_ae354a73,4413.00.00,,
__export__.l10n_br_fiscal_ncm_17102_cfe3b58e,4414.10.00,,
__export__.l10n_br_fiscal_ncm_17103_77c2fa8a,4414.90.00,,
__export__.l10n_br_fiscal_ncm_17104_9fe0b8af,4415.10.00,,
__export__.l10n_br_fiscal_ncm_17105_d4f8f105,4415.20.00,,
__export__.l10n_br_fiscal_ncm_17106_4d8f6819,4416.00.10,,
__export__.l10n_br_fiscal_ncm_17107_b2b10e08,4416.00.90,,
__export__.l10n_br_fiscal_ncm_17108_39e9b19e,4417.00.10,,
__export__.l10n_br_fiscal_ncm_17109_63a5abc7,4417.00.20,,
__export__.l10n_br_fiscal_ncm_17110_fa72be0e,4417.00.90,,
__export__.l10n_br_fiscal_ncm_17111_7e9c0c05,4418.11.00,,
__export__.l10n_br_fiscal_ncm_17112_c145b76e,4418.19.00,,
__export__.l10n_br_fiscal_ncm_17113_7795128f,4418.21.00,,
__export__.l10n_br_fiscal_ncm_17114_ac5219fe,4418.29.00,,
__export__.l10n_br_fiscal_ncm_17115_e5c6ddf6,4418.30.00,,
__export__.l10n_br_fiscal_ncm_17116_514c05b1,4418.40.00,,
__export__.l10n_br_fiscal_ncm_17117_1b4905d3,4418.50.00,,
__export__.l10n_br_fiscal_ncm_17118_e4bf7b0e,4418.73.00,,
__export__.l10n_br_fiscal_ncm_17119_939e8625,4418.74.00,,
__export__.l10n_br_fiscal_ncm_17120_41e5b7a8,4418.75.00,,
__export__.l10n_br_fiscal_ncm_17121_3143bb7c,4418.79.00,,
__export__.l10n_br_fiscal_ncm_17122_42b2b6de,4418.81.00,,
__export__.l10n_br_fiscal_ncm_17123_857b8e20,4418.82.00,,
__export__.l10n_br_fiscal_ncm_17124_d76040ad,4418.83.00,,
__export__.l10n_br_fiscal_ncm_17125_d0ce3b45,4418.89.00,,
__export__.l10n_br_fiscal_ncm_17126_ee9ffae8,4418.91.00,,
__export__.l10n_br_fiscal_ncm_17127_8f8b93e0,4418.92.00,,
__export__.l10n_br_fiscal_ncm_17128_6d2e3839,4418.99.00,,
__export__.l10n_br_fiscal_ncm_17129_06079616,4419.11.00,,
__export__.l10n_br_fiscal_ncm_17130_c36ea399,4419.12.00,,
__export__.l10n_br_fiscal_ncm_17131_67f586f9,4419.19.00,,
__export__.l10n_br_fiscal_ncm_17132_4a825dbe,4419.20.00,,
__export__.l10n_br_fiscal_ncm_17133_a9adfa73,4419.90.00,,
__export__.l10n_br_fiscal_ncm_17134_dea9b18e,4420.11.00,,
__export__.l10n_br_fiscal_ncm_17135_c36fd3f7,4420.19.00,,
__export__.l10n_br_fiscal_ncm_17136_ca1e0c3c,4420.90.00,,
__export__.l10n_br_fiscal_ncm_17137_99e9d53b,4421.10.00,,
__export__.l10n_br_fiscal_ncm_17138_58301421,4421.20.00,,
__export__.l10n_br_fiscal_ncm_17139_7093f785,4421.91.00,,
__export__.l10n_br_fiscal_ncm_17140_5bff0096,4421.99.00,,
__export__.l10n_br_fiscal_ncm_17141_5ef24d6a,4501.10.00,,
__export__.l10n_br_fiscal_ncm_17142_96bf52d0,4501.90.00,,
__export__.l10n_br_fiscal_ncm_17143_d80e2b20,4501.90.00,1,
__export__.l10n_br_fiscal_ncm_17144_21a404ad,4502.00.00,,
__export__.l10n_br_fiscal_ncm_17145_c4ccc445,4503.10.00,,
__export__.l10n_br_fiscal_ncm_17146_558105f5,4503.90.00,,
__export__.l10n_br_fiscal_ncm_17147_b3e4531d,4504.10.00,,
__export__.l10n_br_fiscal_ncm_17148_43400e3c,4504.90.00,,
__export__.l10n_br_fiscal_ncm_17149_31916ed2,4601.21.00,,
__export__.l10n_br_fiscal_ncm_17150_4e343054,4601.22.00,,
__export__.l10n_br_fiscal_ncm_17151_23bc7012,4601.29.00,,
__export__.l10n_br_fiscal_ncm_17152_3ed14cdc,4601.92.00,,
__export__.l10n_br_fiscal_ncm_17153_c2853b22,4601.93.00,,
__export__.l10n_br_fiscal_ncm_17154_7231f483,4601.94.00,,
__export__.l10n_br_fiscal_ncm_17155_b4c9c421,4601.99.00,,
__export__.l10n_br_fiscal_ncm_17156_d65f861a,4602.11.00,,
__export__.l10n_br_fiscal_ncm_17157_9e53056d,4602.12.00,,
__export__.l10n_br_fiscal_ncm_17158_1d3539d2,4602.19.00,,
__export__.l10n_br_fiscal_ncm_17159_14c58121,4602.90.00,,
__export__.l10n_br_fiscal_ncm_17160_d187e278,4701.00.00,,l10n_br_fiscal.tax_classification_200038
__export__.l10n_br_fiscal_ncm_17161_1b7e97e7,4702.00.00,,
__export__.l10n_br_fiscal_ncm_17162_e73ee4e6,4703.11.00,,
__export__.l10n_br_fiscal_ncm_17163_3e526a68,4703.19.00,,
__export__.l10n_br_fiscal_ncm_17164_4a485bf6,4703.21.10,,
__export__.l10n_br_fiscal_ncm_17165_5325142c,4703.21.90,,
__export__.l10n_br_fiscal_ncm_17166_e45dd0c4,4703.29.00,,
__export__.l10n_br_fiscal_ncm_17167_169d4fd3,4704.11.00,,
__export__.l10n_br_fiscal_ncm_17168_595a369c,4704.19.00,,
__export__.l10n_br_fiscal_ncm_17169_17da4f5a,4704.21.00,,
__export__.l10n_br_fiscal_ncm_17170_c84da136,4704.29.00,,
__export__.l10n_br_fiscal_ncm_17171_e34f1076,4705.00.00,,
__export__.l10n_br_fiscal_ncm_17172_154f5187,4706.10.00,,
__export__.l10n_br_fiscal_ncm_17173_1ceb0340,4706.20.00,,
__export__.l10n_br_fiscal_ncm_17174_fc5b24d9,4706.30.00,,
__export__.l10n_br_fiscal_ncm_17175_5bddfd98,4706.91.00,,
